Date,Workload sum,Scheduled Hours,Planned Absences,Unplanned Absences,Unpaid Absences,Actual Work Hours,EWH by Load,Daily remain,Rough esteam of merged workload,Max Temp(C),Max Temp Flag,Min Temp(C),Min Temp Flag,Mean Temp(C),Mean Temp Flag,Heat Deg Days(C),Heat Deg Days Flag,Cool Deg Days(C),Cool Deg Days Flag,Total Rain(mm),Total Rain Flag,Total Snow(cm),Total Snow Flag,Total Precip(mm),Total Precip Flag,Snow on Grnd(cm),Snow on Grnd Flag,Dir of Max Gust(10s deg),Dir of Max Gust Flag,Spd of Max Gust(km/h),Spd of Max Gust Flag,Workload sum_ST,Scheduled Hours_ST,Planned Absences_ST,Unplanned Absences_ST,Unpaid Absences_ST,Actual Work Hours_ST,EWH by Load_ST,Daily remain_ST,Rough esteam of merged workload_ST,Max Temp(C)_ST,Max Temp Flag_ST,Min Temp(C)_ST,Min Temp Flag_ST,Mean Temp(C)_ST,Mean Temp Flag_ST,Heat Deg Days(C)_ST,Heat Deg Days Flag_ST,Cool Deg Days(C)_ST,Cool Deg Days Flag_ST,Total Rain(mm)_ST,Total Rain Flag_ST,Total Snow(cm)_ST,Total Snow Flag_ST,Total Precip(mm)_ST,Total Precip Flag_ST,Snow on Grnd(cm)_ST,Snow on Grnd Flag_ST,Dir of Max Gust(10s deg)_ST,Dir of Max Gust Flag_ST,Spd of Max Gust(km/h)_ST,Spd of Max Gust Flag_ST,Workload sum_NT,Scheduled Hours_NT,Planned Absences_NT,Unplanned Absences_NT,Unpaid Absences_NT,Actual Work Hours_NT,EWH by Load_NT,Daily remain_NT,Rough esteam of merged workload_NT,Max Temp(C)_NT,Max Temp Flag_NT,Min Temp(C)_NT,Min Temp Flag_NT,Mean Temp(C)_NT,Mean Temp Flag_NT,Heat Deg Days(C)_NT,Heat Deg Days Flag_NT,Cool Deg Days(C)_NT,Cool Deg Days Flag_NT,Total Rain(mm)_NT,Total Rain Flag_NT,Total Snow(cm)_NT,Total Snow Flag_NT,Total Precip(mm)_NT,Total Precip Flag_NT,Snow on Grnd(cm)_NT,Snow on Grnd Flag_NT,Dir of Max Gust(10s deg)_NT,Dir of Max Gust Flag_NT,Spd of Max Gust(km/h)_NT,Spd of Max Gust Flag_NT,holiday,NATIONAL_HOLIDAY_IND,PROVINCIAL_HOLIDAY_IND,IMPACT_DAY_FLG,DAY_OF_WEEK,WEEK_OF_YEAR,DAY_OF_MONTH,MONTH_NO,YEAR_NO,PreviousDayHoliday,NextDayHoliday,Holiday_with_weekend
1/22/2019,53025,10651.09,975.07,697.27,304.51,8978.75,15318.654,21945.36215,317550.0661,5.7,0,3.5,0,4.6,0,13.4,0,0,0,20,0,0,0,20,0,0,0,6,0,42,0,0.934475564,1.270535569,0.072234905,0.40004537,0.598994661,1.456812011,0.934475564,0.561675992,0.728994341,-1.14410787,-0.119416287,-0.512992683,-0.119416287,-0.877242925,-0.119416287,0.937318431,-0.119416287,-0.29890942,-0.119416287,3.002541649,0,-0.108600832,0,2.922172354,0,-0.138702509,0,-0.439736404,-0.084140632,0.852501674,-0.084140632,0.515566661,0.550650528,0.304353662,0.18856347,0.197144892,0.507749632,0.515566661,0.426604534,0.693960176,0.339572193,0,0.53250774,0,0.426512968,0,0.475177305,0,0,0,0.364963504,0,0,0,0.364963504,0,0,0,0.176470588,0,0.446808511,0,0,0,0,0,3,3,22,1,2019,0,0,0
1/23/2019,45100,10294.14,1044.18,629.67,335.94,8620.29,13029.16163,15261.15925,332811.2253,6.8,0,4.5,0,5.7,0,12.3,0,0,0,6.4,0,0,0,6.4,0,0,0,30,0,42,0,0.594447297,1.142978807,0.216115086,0.164667384,0.83026129,1.303484082,0.594447297,0.185885286,0.733063089,-0.986853494,-0.119416287,-0.346077551,-0.119416287,-0.703718386,-0.119416287,0.753257187,-0.119416287,-0.29890942,-0.119416287,0.648749749,0,-0.108600832,0,0.612172145,0,-0.138702509,0,1.687070869,-0.084140632,0.852501674,-0.084140632,0.438511201,0.532196576,0.325925325,0.17028233,0.217493202,0.487478666,0.438511201,0.355117162,0.695081694,0.368983957,0,0.563467492,0,0.458213256,0,0.436170213,0,0,0,0.116788321,0,0,0,0.116788321,0,0,0,0.882352941,0,0.446808511,0,0,0,0,0,4,3,23,1,2019,0,0,0
1/24/2019,38965,10281.78,1031.91,627.39,334.07,8622.48,11256.7912,9118.578644,341929.804,7.3,0,4.8,0,6.1,0,11.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331220367,1.138561937,0.19057016,0.1567286,0.816501551,1.304420834,0.331220368,-0.159455025,0.735494175,-0.915374232,-0.119416287,-0.296003012,-0.119416287,-0.640618554,-0.119416287,0.686325825,-0.119416287,-0.29890942,-0.119416287,-0.458917028,0,-0.108600832,0,-0.474886777,0,-0.138702509,0,-0.971438222,-0.084140632,-1.096796035,-0.084140632,0.378860065,0.531557577,0.322095426,0.169665747,0.216282533,0.487602511,0.378860065,0.289422426,0.695751804,0.382352941,0,0.572755418,0,0.469740634,0,0.421985816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,24,1,2019,0,0,0
1/25/2019,36555,8030.67,942.76,462.41,295.96,6625.5,10560.5544,13621.05702,355550.861,7.7,0,3.8,0,5.8,0,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22781745,0.334123493,0.004968682,-0.417719035,0.536082485,0.450231219,0.22781745,0.093677556,0.739125658,-0.858190823,-0.119416287,-0.462918143,-0.119416287,-0.687943428,-0.119416287,0.736524347,-0.119416287,-0.29890942,-0.119416287,-0.458917028,0,-0.108600832,0,-0.474886777,0,-0.138702509,0,-0.971438222,-0.084140632,-1.096796035,-0.084140632,0.355427427,0.415177477,0.294268574,0.12505003,0.191609478,0.374672999,0.355427427,0.337576312,0.696752794,0.393048128,0,0.541795666,0,0.461095101,0,0.432624113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,25,1,2019,0,0,0
1/26/2019,150,3445.87,523,151.56,110,2771.31,43.33424046,-9442.79534,346108.0656,7.9,0,4.1,0,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.33416729,-1.304263516,-0.8689301,-1.500074759,-0.832238938,-1.198362694,-1.33416729,-1.202988853,0.736608133,-0.829599118,-0.119416287,-0.412843604,-0.119416287,-0.656393512,-0.119416287,0.703058666,-0.119416287,-0.29890942,-0.119416287,-0.458917028,0,-0.108600832,0,-0.474886777,0,-0.138702509,0,-0.971438222,-0.084140632,-1.096796035,-0.084140632,0.001458463,0.178147977,0.163246705,0.040986533,0.071215849,0.156717988,0.001458463,0.090909024,0.696058858,0.398395722,0,0.551083591,0,0.46685879,0,0.425531915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,26,1,2019,0,0,1
1/27/2019,5,6385.93,767.6,491.01,274.34,5127.32,1.444474682,-17743.04385,328365.0218,7.5,0,0.8,0,4.2,0,13.8,0,0,0,0.6,0,0,0,0.6,0,0,0,0,0,0,0,-1.340388627,-0.253627477,-0.359697105,-0.318136041,0.3769993,-0.190601337,-1.340388627,-1.669634809,0.731877695,-0.886782527,-0.119416287,-0.963663538,-0.119416287,-0.940342758,-0.119416287,1.004249792,-0.119416287,-0.29890942,-0.119416287,-0.355073268,0,-0.108600832,0,-0.372975003,0,-0.138702509,0,-0.971438222,-0.084140632,-1.096796035,-0.084140632,4.86E-05,0.330146091,0.239594973,0.132784358,0.177612327,0.2899507,4.86E-05,0.002138087,0.69475495,0.387700535,0,0.448916409,0,0.414985591,0,0.489361702,0,0,0,0.010948905,0,0,0,0.010948905,0,0,0,0,0,0,0,0,0,0,0,1,4,27,1,2019,0,0,1
1/28/2019,64573,9482.02,1047.5,611.85,277.1,7822.67,18654.81273,37495.09377,365860.1156,7.2,0,-1.6,0,2.8,0,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.429951454,0.852766179,0.223026997,0.102619518,0.397307792,0.962309548,1.429951454,1.435893115,0.741874188,-0.929670084,-0.119416287,-1.364259854,-0.119416287,-1.161192171,-0.119416287,1.238509557,-0.119416287,-0.29890942,-0.119416287,-0.458917028,0,-0.108600832,0,-0.474886777,0,-0.138702509,0,-0.971438222,-0.084140632,-1.096796035,-0.084140632,0.627848864,0.490210797,0.326961614,0.165463248,0.179399197,0.442373138,0.627848864,0.5929085,0.697510405,0.379679144,0,0.374613003,0,0.374639769,0,0.539007092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,28,1,2019,0,0,0
1/29/2019,44064,10634.38,1171.61,586.1,338.63,8876.67,12729.86648,13337.7086,379197.8242,7.5,0,-3,0,2.3,0,15.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.549996914,1.264564219,0.481411735,0.012960005,0.850054711,1.413148241,0.549996915,0.077747504,0.745430128,-0.886782527,-0.119416287,-1.597941039,-0.119416287,-1.240066962,-0.119416287,1.322173759,-0.119416287,-0.29890942,-0.119416287,-0.458917028,0,-0.108600832,0,-0.474886777,0,-0.138702509,0,-0.971438222,-0.084140632,-1.096796035,-0.084140632,0.428438083,0.549786638,0.365700712,0.158499648,0.219234753,0.501976993,0.428438083,0.334545908,0.698490572,0.387700535,0,0.33126935,0,0.360230548,0,0.556737589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,29,1,2019,0,0,0
1/30/2019,42446,10256.03,1064.6,636.48,299.09,8554.95,12262.43447,12833.33144,392031.1556,6.2,0,-0.7,0,2.8,0,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48057537,1.129360126,0.258627505,0.188379279,0.559113492,1.275535505,0.48057537,0.049391056,0.748851597,-1.072628608,-0.119416287,-1.214036236,-0.119416287,-1.161192171,-0.119416287,1.238509557,-0.119416287,-0.29890942,-0.119416287,-0.458917028,0,-0.108600832,0,-0.474886777,0,-0.138702509,0,-0.971438222,-0.084140632,-1.096796035,-0.084140632,0.412706129,0.530226328,0.332299125,0.172123966,0.193635893,0.48378368,0.412706129,0.329151608,0.699433673,0.352941176,0,0.40247678,0,0.374639769,0,0.539007092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,30,1,2019,0,0,0
1/31/2019,36253,10276.39,1104.73,669.08,363.72,8502.58,10473.30813,6821.608418,398852.764,8.5,0,3.5,0,6,0,12,0,0,0,1.6,0,0,0,1.6,0,0,0,0,0,0,0,0.214859906,1.136635811,0.342174194,0.301889964,1.034670675,1.253134724,0.214859906,-0.288592347,0.750670293,-0.743824003,-0.119416287,-0.512992683,-0.119416287,-0.656393512,-0.119416287,0.703058666,-0.119416287,-0.29890942,-0.119416287,-0.182000334,0,-0.108600832,0,-0.203122046,0,-0.138702509,0,-0.971438222,-0.084140632,-1.096796035,-0.084140632,0.352491055,0.531278919,0.344825111,0.180940018,0.235478441,0.480822149,0.352491055,0.26485639,0.699934982,0.414438503,0,0.53250774,0,0.46685879,0,0.425531915,0,0,0,0.02919708,0,0,0,0.02919708,0,0,0,0,0,0,0,0,0,0,0,5,4,31,1,2019,0,0,0
2/1/2019,32918,8004.48,1006.35,431.34,342.07,6566.79,9509.843517,10187.27969,409040.0437,8.5,0,5.5,0,7,0,11,0,0,0,20.8,0,0,0,20.8,0,0,0,8,0,35,0,0.071769146,0.324764447,0.137356769,-0.525902379,0.875366745,0.425118563,0.071769146,-0.099371881,0.753386303,-0.743824003,-0.119416287,-0.179162419,-0.119416287,-0.498643931,-0.119416287,0.535730262,-0.119416287,-0.29890942,-0.119416287,3.140999996,0,-0.108600832,0,3.058054719,0,-0.138702509,0,-0.262502465,-0.084140632,0.527618723,-0.084140632,0.320064561,0.413823481,0.31411725,0.116647736,0.221461867,0.37135294,0.320064561,0.300852155,0.70068363,0.414438503,0,0.594427245,0,0.495677233,0,0.390070922,0,0,0,0.379562044,0,0,0,0.379562044,0,0,0,0.235294118,0,0.372340426,0,0,0,0,0,6,4,1,2,2019,0,0,0
2/2/2019,32,3470,480.84,234.97,144.99,2754.19,9.244637966,-9501.535043,399538.5087,7.4,0,2.4,0,4.9,0,13.1,0,0,0,0,0,0,0,0,0,0,0,29,0,45,0,-1.339230171,-1.295640614,-0.956703047,-1.209647573,-0.574777298,-1.205685614,-1.339230171,-1.206291241,0.750853118,-0.90107838,-0.119416287,-0.696599328,-0.119416287,-0.829918051,-0.119416287,0.88711991,-0.119416287,-0.29890942,-0.119416287,-0.458917028,0,-0.108600832,0,-0.474886777,0,-0.138702509,0,1.598453899,-0.084140632,0.991737225,-0.084140632,0.000311139,0.179395473,0.150087086,0.063543188,0.093868963,0.155749849,0.000311139,0.090280805,0.699985377,0.385026738,0,0.498452012,0,0.435158501,0,0.464539007,0,0,0,0,0,0,0,0,0,0,0,0.852941176,0,0.478723404,0,0,0,0,0,7,4,2,2,2019,0,0,1
2/3/2019,11,6339.95,1002.39,631.34,346.2,4706.22,3.177844301,-16279.42052,383259.0881,4.2,0,-4,0,0.1,0,17.9,0,0,0,0.2,0,0.2,0,0.4,0,0,0,11,0,50,0,-1.340131193,-0.270058518,0.129112441,0.170482195,0.905755901,-0.370722944,-1.340131193,-1.58734885,0.746512894,-1.358545656,-0.119416287,-1.76485617,-0.119416287,-1.58711604,-0.119416287,1.690296247,-0.119416287,-0.29890942,-0.119416287,-0.424302441,0,0.03535694,0,-0.406945594,0,-0.138702509,0,0.003348444,-0.084140632,1.223796476,-0.084140632,0.000106954,0.327768972,0.312881195,0.17073395,0.224135699,0.266137433,0.000106954,0.0177915,0.698789028,0.299465241,0,0.300309598,0,0.296829971,0,0.634751773,0,0,0,0.003649635,0,0.007194245,0,0.00729927,0,0,0,0.323529412,0,0.531914894,0,0,0,0,0,1,5,3,2,2019,0,0,1
2/4/2019,49146,9426.43,1511.74,720.6,357.57,7194.09,14198.03055,24243.90206,407502.9902,0.7,0,-6.2,0,-2.8,0,20.8,0,0,0,0,0,1.4,0,0.6,0,1,0,32,0,33,0,0.768044063,0.832900986,1.189528737,0.48127863,0.989418057,0.693440301,0.768044064,0.690901563,0.752976512,-1.85890049,-0.119416287,-2.13206946,-0.119416287,-2.044589825,-0.119416287,2.175548617,-0.119416287,-0.29890942,-0.119416287,-0.458917028,0,0.899103569,0,-0.372975003,0,0.413197685,0,1.864304808,-0.084140632,0.434795022,-0.084140632,0.477850809,0.487336851,0.471867255,0.194872627,0.231496828,0.406826847,0.477850809,0.451187357,0.700570674,0.205882353,0,0.232198142,0,0.213256484,0,0.737588652,0,0,0,0,0,0.050359712,0,0.010948905,0,0.043478261,0,0.941176471,0,0.35106383,0,0,0,0,0,2,5,4,2,2019,0,0,0
2/5/2019,38313,10600.39,1663.95,671.32,325.95,8265.12,11068.4317,9703.568134,417206.5583,0.5,0,-8.2,0,-3.9,0,21.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303245802,1.252417827,1.506414894,0.309689471,0.75675338,1.151563419,0.303245802,-0.126566494,0.755563562,-1.887492195,-0.119416287,-2.465899723,-0.119416287,-2.218114364,-0.119416287,2.359609861,-0.119416287,-0.29890942,-0.119416287,-0.458917028,0,-0.108600832,0,-0.474886777,0,-0.138702509,0,-0.971438222,-0.084140632,-1.096796035,-0.084140632,0.372520613,0.54802939,0.519377353,0.181545784,0.211025508,0.467393751,0.372520613,0.295678873,0.701283774,0.200534759,0,0.170278638,0,0.181556196,0,0.776595745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,5,2,2019,0,0,0
2/6/2019,42420,10283.78,1457.89,594.11,280.21,8231.78,12254.9232,13925.97341,431132.5318,1.6,0,-7.3,0,-2.9,0,20.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47945982,1.139276641,1.077418366,0.040850207,0.420191636,1.137302544,0.47945982,0.110820175,0.759276338,-1.730237818,-0.119416287,-2.315676105,-0.119416287,-2.060364783,-0.119416287,2.192281458,-0.119416287,-0.29890942,-0.119416287,-0.458917028,0,-0.108600832,0,-0.474886777,0,-0.138702509,0,-0.971438222,-0.084140632,-1.096796035,-0.084140632,0.412453329,0.531660975,0.455058775,0.160665801,0.181412663,0.465508369,0.412453329,0.340837385,0.702307172,0.229946524,0,0.198142415,0,0.21037464,0,0.741134752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,2,2019,0,0,0
2/7/2019,39042,10240.81,1544.92,666.66,311.85,8029.23,11279.03611,11249.09335,442381.6251,2,0,-5.9,0,-2,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334524112,1.12392123,1.258606213,0.293463711,0.653003476,1.050663666,0.334524112,-0.039675952,0.762275436,-1.673054409,-0.119416287,-2.08199492,-0.119416287,-1.91839016,-0.119416287,2.041685894,-0.119416287,-0.29890942,-0.119416287,-0.458917028,0,-0.108600832,0,-0.474886777,0,-0.138702509,0,-0.971438222,-0.084140632,-1.096796035,-0.084140632,0.379608743,0.529439469,0.482223901,0.180285575,0.201896931,0.454054137,0.379608743,0.312208224,0.70313385,0.240641711,0,0.241486068,0,0.236311239,0,0.709219858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,2,2019,0,0,0
2/8/2019,41427,7946.32,1274.75,474.55,313.11,6197.02,11968.05053,19976.22597,462357.8511,1.4,0,-3.1,0,-0.9,0,18.9,0,0,0,0,0,0.2,0,0.2,0,0,0,5,0,41,0,0.436854386,0.30398086,0.696139009,-0.375448492,0.662274744,0.266952886,0.436854385,0.450969736,0.767601259,-1.758829523,-0.119416287,-1.614632552,-0.119416287,-1.744865621,-0.119416287,1.857624651,-0.119416287,-0.29890942,-0.119416287,-0.458917028,0,0.03535694,0,-0.440916185,0,-0.138702509,0,-0.528353374,-0.084140632,0.806089824,-0.084140632,0.402798304,0.410816668,0.397894336,0.128333063,0.202712676,0.350442392,0.402798304,0.405544675,0.704601871,0.22459893,0,0.328173375,0,0.268011527,0,0.670212766,0,0,0,0,0,0.007194245,0,0.003649635,0,0,0,0.147058824,0,0.436170213,0,0,0,0,0,6,5,8,2,2019,0,0,0
2/9/2019,144,3421.95,670.37,195.14,163.16,2556.44,41.60087084,-8705.030141,453652.8209,4.1,0,-4.8,0,-0.4,0,18.4,0,0,0,0,0,0,0,0,0,0,0,4,0,46,0,-1.334424725,-1.312811373,-0.562120343,-1.348332561,-0.441079727,-1.290271337,-1.334424725,-1.161511161,0.765280428,-1.372841509,-0.119416287,-1.898388275,-0.119416287,-1.66599083,-0.119416287,1.773960449,-0.119416287,-0.29890942,-0.119416287,-0.458917028,0,-0.108600832,0,-0.474886777,0,-0.138702509,0,-0.616970344,-0.084140632,1.038149075,-0.084140632,0.001400124,0.176911337,0.209246069,0.052771918,0.105632526,0.144567058,0.001400124,0.098799404,0.703962152,0.296791444,0,0.275541796,0,0.282420749,0,0.65248227,0,0,0,0,0,0,0,0,0,0,0,0.117647059,0,0.489361702,0,0,0,0,0,7,5,9,2,2019,0,0,1
2/10/2019,315,6241.95,1014.46,587.63,434.41,4639.86,91.00190497,-15745.71763,437907.1033,-1.5,0,-8.8,0,-5.2,0,23.2,0,0,0,0,0,10,0,4.8,0,3,0,10,0,48,0,-1.327087837,-0.305079004,0.154240987,0.018287347,1.554818241,-0.399107816,-1.327087837,-1.557343688,0.761082493,-2.173409242,-0.119416287,-2.566048802,-0.119416287,-2.423188819,-0.119416287,2.577136786,-0.119416287,-0.29890942,-0.119416287,-0.458917028,0,7.08928775,0,0.340407415,0,1.516998073,0,-0.085268525,-0.084140632,1.130972776,-0.084140632,0.003062772,0.322702471,0.316648667,0.158913408,0.281244335,0.262384765,0.003062772,0.023499438,0.702805024,0.147058824,0,0.151702786,0,0.144092219,0,0.822695035,0,0,0,0,0,0.35971223,0,0.087591241,0,0.130434783,0,0.294117647,0,0.510638298,0,0,0,0,0,1,6,10,2,2019,0,0,1
2/11/2019,50285,9361.43,1494.48,1016.79,636.19,6850.16,14527.08188,26573.40407,464480.5074,-1.4,0,-6.9,0,-4.2,0,22.2,0,0,0,0,0,5.6,0,5.6,0,9,0,0,0,0,0,0.816913741,0.809673113,1.153595125,1.512589365,3.039545585,0.546327444,0.816913741,0.821867846,0.768167176,-2.15911339,-0.119416287,-2.248910052,-0.119416287,-2.265439238,-0.119416287,2.409808382,-0.119416287,-0.29890942,-0.119416287,-0.458917028,0,3.922216774,0,0.47628978,0,4.828399239,0,-0.971438222,-0.084140632,-1.096796035,-0.084140632,0.488925404,0.483976417,0.466479802,0.274971605,0.411880098,0.387377555,0.488925405,0.476101319,0.704757862,0.14973262,0,0.210526316,0,0.172910663,0,0.787234043,0,0,0,0,0,0.201438849,0,0.102189781,0,0.391304348,0,0,0,0,0,0,0,0,0,2,6,11,2,2019,0,0,0
2/12/2019,35424,10582.78,1835.01,1064.6,848.7,7683.17,10233.81423,8828.968273,473309.4756,-0.9,0,-3.2,0,-2.1,0,20.1,0,0,0,0,0,7.4,0,6.8,0,14,0,0,0,0,0,0.179291018,1.24612486,1.862544887,1.679060098,4.603225869,0.902639721,0.179291018,-0.175737129,0.77052105,-2.087634128,-0.119416287,-1.631324065,-0.119416287,-1.934165118,-0.119416287,2.058418735,-0.119416287,-0.29890942,-0.119416287,-0.458917028,0,5.217836718,0,0.680113328,0,7.58790021,0,-0.971438222,-0.084140632,-1.096796035,-0.084140632,0.344430616,0.547118971,0.572771199,0.287900914,0.549462644,0.434484393,0.344430616,0.28632505,0.705406688,0.163101604,0,0.325077399,0,0.233429395,0,0.712765957,0,0,0,0,0,0.26618705,0,0.124087591,0,0.608695652,0,0,0,0,0,0,0,0,0,3,6,12,2,2019,0,0,0
2/13/2019,38297,10250.89,1498.73,647.06,543.57,8105.1,11063.80938,10241.47192,483550.9476,1.6,0,-4.1,0,-1.3,0,19.3,0,0,0,0,0,2.4,0,2.4,0,20,0,0,0,0,0,0.30255931,1.127523337,1.162443204,0.225218023,2.358033807,1.083116353,0.30255931,-0.096325155,0.773251508,-1.730237818,-0.119416287,-1.781547683,-0.119416287,-1.807965453,-0.119416287,1.924556012,-0.119416287,-0.29890942,-0.119416287,-0.458917028,0,1.618892428,0,-0.067239681,0,10.89930138,0,-0.971438222,-0.084140632,-1.096796035,-0.084140632,0.372365044,0.529960595,0.467806376,0.174985126,0.351916354,0.458344596,0.372365044,0.301431739,0.706159318,0.229946524,0,0.297213622,0,0.25648415,0,0.684397163,0,0,0,0,0,0.086330935,0,0.04379562,0,0.869565217,0,0,0,0,0,0,0,0,0,4,6,13,2,2019,0,0,0
2/14/2019,34943,10245.85,1465.61,675.34,467.89,8104.9,10094.85576,6888.164217,490439.1118,2.3,0,-8.5,0,-3.1,0,21.1,0,0,0,0,0,4,0,6.2,0,10,0,0,0,0,0,0.15865334,1.125722283,1.093490642,0.323686801,1.801169076,1.083030804,0.15865334,-0.284850532,0.775087948,-1.630166852,-0.119416287,-2.515974263,-0.119416287,-2.091914699,-0.119416287,2.225747138,-0.119416287,-0.29890942,-0.119416287,-0.458917028,0,2.770554601,0,0.578201554,0,5.380299433,0,-0.971438222,-0.084140632,-1.096796035,-0.084140632,0.339753811,0.529700032,0.457468459,0.182632917,0.30291985,0.458333286,0.339753811,0.265568203,0.706665518,0.248663102,0,0.160990712,0,0.204610951,0,0.74822695,0,0,0,0,0,0.143884892,0,0.113138686,0,0.434782609,0,0,0,0,0,0,0,0,1,5,6,14,2,2019,0,0,0
2/15/2019,42098,7936.93,1241,529.08,348.78,6166.85,12161.89903,20751.6584,511190.7702,3.5,0,1.1,0,2.3,0,15.7,0,0,0,13.4,0,0,0,13.4,0,9,0,8,0,33,0,0.465644161,0.300625326,0.625874849,-0.185579237,0.924739926,0.254047949,0.46564416,0.494565107,0.780620507,-1.458616623,-0.119416287,-0.913588999,-0.119416287,-1.240066962,-0.119416287,1.322173759,-0.119416287,-0.29890942,-0.119416287,1.860260286,0,-0.108600832,0,1.801142841,0,4.828399239,0,-0.262502465,-0.084140632,0.434795022,-0.084140632,0.409322495,0.410331215,0.387359773,0.143079669,0.225806034,0.348736274,0.409322495,0.413837904,0.708190525,0.280748663,0,0.458204334,0,0.360230548,0,0.556737589,0,0,0,0.244525547,0,0,0,0.244525547,0,0.391304348,0,0.235294118,0,0.35106383,0,0,0,0,0,6,6,15,2,2019,0,0,0
2/16/2019,145,3450.97,674.81,199.49,166.73,2576.67,41.88976578,-8774.055598,502416.7146,5.4,0,-0.6,0,2.4,0,15.6,0,0,0,0.2,0,0,0,0.2,0,5,0,0,0,0,0,-1.334381819,-1.302441021,-0.552876702,-1.333186196,-0.414811135,-1.281618143,-1.334381819,-1.165391822,0.778281273,-1.186995427,-0.119416287,-1.197344723,-0.119416287,-1.224292003,-0.119416287,1.305440919,-0.119416287,-0.29890942,-0.119416287,-0.424302441,0,-0.108600832,0,-0.440916185,0,2.620798462,0,-0.971438222,-0.084140632,-1.096796035,-0.084140632,0.001409848,0.178411642,0.210631949,0.053948294,0.107943804,0.145711067,0.001409848,0.098061178,0.707545733,0.331550802,0,0.405572755,0,0.363112392,0,0.553191489,0,0,0,0.003649635,0,0,0,0.003649635,0,0.217391304,0,0,0,0,0,0,0,0,0,7,6,16,2,2019,0,0,1
2/17/2019,381,6263.95,890.08,445.32,305.71,4928.55,110.0689708,-16679.00825,485737.7063,6.3,0,-0.8,0,2.8,0,15.2,0,0,0,0,0,0,0,0,0,4,0,29,0,32,0,-1.324256056,-0.297217262,-0.104705865,-0.477225097,0.60782444,-0.275623355,-1.324256056,-1.60981396,0.773834516,-1.058332756,-0.119416287,-1.230727749,-0.119416287,-1.161192171,-0.119416287,1.238509557,-0.119416287,-0.29890942,-0.119416287,-0.458917028,0,-0.108600832,0,-0.474886777,0,2.068898268,0,1.598453899,-0.084140632,0.388383172,-0.084140632,0.003704496,0.323839849,0.277825292,0.120428363,0.197921792,0.278710227,0.003704496,0.01351792,0.70632002,0.355614973,0,0.399380805,0,0.374639769,0,0.539007092,0,0,0,0,0,0,0,0,0,0.173913043,0,0.852941176,0,0.340425532,0,0,0,0,0,1,7,17,2,2019,0,1,1
2/18/2019,65296,9368.74,1362.75,739.23,435.6,7266.76,18863.68377,40142.35733,525880.0636,3.7,0,-1.9,0,0.9,0,17.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.46097233,0.812285355,0.879346301,0.546146854,1.563574438,0.724524218,1.46097233,1.584724181,0.78453679,-1.430024918,-0.119416287,-1.414334394,-0.119416287,-1.460916375,-0.119416287,1.556433524,-0.119416287,-0.29890942,-0.119416287,-0.458917028,0,-0.108600832,0,-0.474886777,0,0.413197685,0,-0.971438222,-0.084140632,-1.096796035,-0.084140632,0.634878656,0.484354337,0.425362233,0.199910758,0.282014761,0.410936346,0.634878656,0.621220914,0.709270018,0.286096257,0,0.365325077,0,0.319884726,0,0.606382979,0,0,0,0,0,0,0,0,0,0.043478261,0,0,0,0,0,1,0,0,0,2,7,18,2,2019,0,0,1
